2.16,-8.24E-06,5.98E-06,0.000290394,-6.10E-05,3.96E-05,0.002002716,-5.68E-10,1.16E-05,9.790926514,-2.45E-05,-4.26E-05,1.07E-06,0.000106526,0.000190734,4.67E-09,1.63E-07,-0.0047683,-1.35E-07
2.165,-8.54E-06,6.18E-06,0.000300407,-6.10E-05,3.96E-05,0.001907349,0.00038147,-0.000273867,9.81,-2.40E-05,-4.16E-05,1.07E-06,0.000106527,0.000166893,4.00E-09,-8.13E-08,0.004768463,9.40E-08
2.17,-8.85E-06,6.38E-06,0.000309944,-5.91E-05,3.83E-05,0.001907349,0.000381472,-0.000202854,9.771853027,-2.34E-05,-4.08E-05,1.07E-06,0.000106526,0.000190735,4.47E-09,-8.13E-08,-0.004768463,-1.30E-07
2.175,-9.15E-06,6.57E-06,0.000319481,-5.72E-05,3.73E-05,0.001716614,0.000381463,-0.000298023,9.829073486,-2.29E-05,-3.98E-05,1.07E-06,0.000106526,0.000166893,3.82E-09,1.63E-07,4.05E-13,-1.78E-08
2.18,-9.43E-06,6.76E-06,0.000328064,-5.53E-05,3.58E-05,0.001811981,9.09E-09,-0.000155123,9.790926514,-2.24E-05,-3.90E-05,1.07E-06,0.000106527,0.000166893,3.73E-09,-8.13E-08,3.93E-13,-1.78E-08
2.185,-9.71E-06,6.94E-06,0.000337124,-5.53E-05,3.50E-05,0.001716614,0.000381469,-0.00023836,9.771853027,-2.18E-05,-3.81E-05,1.07E-06,0.000106526,0.000166893,3.64E-09,-8.13E-08,3.83E-13,-1.78E-08
2.19,-9.98E-06,7.11E-06,0.000345707,-5.34E-05,3.38E-05,0.001525879,0.000381456,-0.000178698,9.829073486,-2.13E-05,-3.73E-05,1.07E-06,0.000106526,0.000166893,3.56E-09,1.63E-07,3.71E-13,-1.78E-08
2.195,-1.03E-05,7.28E-06,0.000353336,-5.15E-05,3.29E-05,0.001621246,0.010299682,-0.006580376,9.485750732,-2.08E-05,-3.65E-05,1.07E-06,0.000106527,0.000166893,3.47E-09,-0.02130537,-0.033378589,-6.93E-07
2.2,-1.05E-05,7.44E-06,0.000361443,0,0,0,0,0,9.81,-2.02E-05,-3.56E-05,1.07E-06,0,0,0,0,0,0
2.205,-1.05E-05,7.44E-06,0.000361443,0,0,0,-0.003051755,0.001895532,9.867220459,-2.02E-05,-3.56E-05,1.07E-06,0,0,0,0,0.009536763,1.93E-07
2.21,-1.05E-05,7.44E-06,0.000361443,-1.53E-05,9.48E-06,0.000286102,0.000381469,-0.000500877,9.81,-2.02E-05,-3.56E-05,1.07E-06,0,4.77E-05,9.65E-10,0,-8.47E-16,-1.72E-20
2.215,-1.06E-05,7.49E-06,0.000362873,-1.34E-05,6.97E-06,0.000286102,-0.00038146,0.000274449,9.790926514,-2.02E-05,-3.54E-05,1.07E-06,0,4.77E-05,9.65E-10,0.021305289,-0.004768463,-9.65E-08
2.22,-1.07E-05,7.53E-06,0.000364304,-1.53E-05,8.35E-06,0.000190735,-9.09E-09,0.000226137,9.829073486,-2.02E-05,-3.52E-05,1.07E-06,0.000106526,2.38E-05,4.83E-10,-0.021305289,0.004768463,9.14E-08
2.225,-1.07E-05,7.57E-06,0.000365257,-1.53E-05,9.48E-06,0.000286102,-0.000762948,0.000143191,9.829073486,-1.97E-05,-3.50E-05,1.07E-06,0,4.77E-05,9.40E-10,0,0.004768463,9.40E-08
2.23,-1.08E-05,7.61E-06,0.000366688,-1.91E-05,1.02E-05,0.00038147,-0.00038146,0.000262517,9.790926514,-1.97E-05,-3.48E-05,1.07E-06,0,7.15E-05,1.41E-09,0,-0.004768625,-9.40E-08
2.235,-1.09E-05,7.67E-06,0.000368595,-2.10E-05,1.15E-05,0.000286102,-3.73E-16,0.000238069,9.848146973,-1.97E-05,-3.45E-05,1.07E-06,0,4.77E-05,9.40E-10,0.021305207,0.004768625,9.40E-08
2.24,-1.10E-05,7.72E-06,0.000370026,-2.10E-05,1.27E-05,0.000476837,-0.000381469,-0.000130967,9.790926514,-1.97E-05,-3.42E-05,1.07E-06,0.000106526,7.15E-05,1.41E-09,-0.021305207,-1.63E-07,-7.62E-09
2.245,-1.11E-05,7.79E-06,0.00037241,-2.29E-05,1.20E-05,0.00038147,0,0.000226428,9.848146973,-1.92E-05,-3.39E-05,1.07E-06,0,7.15E-05,1.37E-09,0,8.13E-08,1.56E-12
2.25,-1.12E-05,7.85E-06,0.000374317,-2.29E-05,1.32E-05,0.000572205,-0.00038146,1.19E-05,9.790926514,-1.92E-05,-3.35E-05,1.07E-06,0,7.15E-05,1.37E-09,0.02130537,-8.13E-08,-1.56E-12
2.255,-1.13E-05,7.91E-06,0.000377178,-2.48E-05,1.32E-05,0.000476837,-1.82E-08,0.000107393,9.81,-1.92E-05,-3.31E-05,1.07E-06,0.000106527,7.15E-05,1.37E-09,-0.02130537,8.13E-08,-7.62E-09
2.26,-1.15E-05,7.98E-06,0.000379562,-2.48E-05,1.38E-05,0.000476837,-0.00076293,0.000202563,9.829073486,-1.86E-05,-3.28E-05,1.07E-06,0,7.15E-05,1.33E-09,0,0.004768381,8.89E-08
2.265,-1.16E-05,8.05E-06,0.000381947,-2.86E-05,1.48E-05,0.000572205,0.000381469,1.19E-05,9.790926514,-1.86E-05,-3.24E-05,1.07E-06,0,9.54E-05,1.78E-09,0.021305289,-0.004768463,-8.89E-08
2.27,-1.17E-05,8.12E-06,0.000384808,-2.67E-05,1.48E-05,0.000476837,-0.000381469,0.000238651,9.829073486,-1.86E-05,-3.19E-05,1.07E-06,0.000106526,7.15E-05,1.33E-09,-0.021305289,0.004768463,7.87E-08
2.275,-1.19E-05,8.20E-06,0.000387192,-2.86E-05,1.60E-05,0.000572205,5.08E-16,8.32E-05,9.81,-1.81E-05,-3.16E-05,1.07E-06,0,9.54E-05,1.73E-09,0.021305207,-0.004768463,-8.64E-08
2.28,-1.20E-05,8.28E-06,0.000390053,-2.86E-05,1.65E-05,0.000572205,-9.09E-09,-4.77E-05,9.81,-1.81E-05,-3.11E-05,1.07E-06,0.000106526,7.15E-05,1.30E-09,-0.021305207,0.009536844,1.60E-07
2.285,-1.21E-05,8.36E-06,0.000392914,-2.86E-05,1.62E-05,0.000572205,-0.000381442,8.32E-05,9.829073486,-1.76E-05,-3.08E-05,1.07E-06,0,0.00011921,2.10E-09,0.021305329,-0.009536844,-1.68E-07
2.29,-1.23E-05,8.44E-06,0.000395775,-3.05E-05,1.66E-05,0.000667572,0.000381442,8.38E-05,9.790926514,-1.76E-05,-3.02E-05,1.07E-06,0.000106527,7.15E-05,1.26E-09,-0.021305329,0.004768463,7.37E-08
2.295,-1.24E-05,8.52E-06,0.000399113,-2.86E-05,1.70E-05,0.000572205,-0.00038146,-0.000178989,9.81,-1.70E-05,-2.98E-05,1.07E-06,0,9.54E-05,1.63E-09,0,-8.13E-08,-1.39E-12
2.3,-1.26E-05,8.61E-06,0.000401974,-3.05E-05,1.62E-05,0.000572205,-5.42E-16,8.35E-05,9.829073486,-1.70E-05,-2.93E-05,1.07E-06,0,9.54E-05,1.63E-09,0.021305329,-0.0047683,-8.13E-08
2.305,-1.27E-05,8.69E-06,0.000404835,-3.05E-05,1.66E-05,0.000667572,0,7.16E-05,9.790926514,-1.70E-05,-2.88E-05,1.07E-06,0.000106527,7.15E-05,1.22E-09,-0.021305329,0.0047683,7.11E-08
2.31,-1.29E-05,8.77E-06,0.000408173,-3.05E-05,1.69E-05,0.000572205,0,5.94E-05,9.829073486,-1.65E-05,-2.85E-05,1.07E-06,0,9.54E-05,1.57E-09,0.021305207,8.13E-08,1.34E-12
2.315,-1.30E-05,8.86E-06,0.000411034,-3.05E-05,1.72E-05,0.000667572,5.42E-16,-3.55E-05,9.81,-1.65E-05,-2.80E-05,1.07E-06,0.000106526,9.54E-05,1.57E-09,-0.021305207,-8.13E-08,-1.02E-08
2.32,-1.32E-05,8.94E-06,0.000414371,-3.05E-05,1.70E-05,0.000667572,-5.42E-16,-2.91E-07,9.81,-1.60E-05,-2.75E-05,1.07E-06,0,9.54E-05,1.52E-09,0.021305329,8.13E-08,1.30E-12
2.325,-1.34E-05,9.03E-06,0.000417709,-3.05E-05,1.70E-05,0.000667572,0.00038146,-3.58E-05,9.81,-1.60E-05,-2.71E-05,1.07E-06,0.000106527,9.54E-05,1.52E-09,-0.021305329,-8.13E-08,-1.02E-08
2.33,-1.35E-05,9.11E-06,0.000421047,-2.86E-05,1.69E-05,0.000667572,-0.000381442,-5.94E-05,9.81,-1.54E-05,-2.66E-05,1.07E-06,0,9.54E-05,1.47E-09,0.021305289,8.13E-08,1.26E-12
2.335,-1.36E-05,9.20E-06,0.000424385,-3.05E-05,1.66E-05,0.000667572,-1.82E-08,3.55E-05,9.81,-1.54E-05,-2.61E-05,1.07E-06,0.000106526,9.54E-05,1.47E-09,-0.021305289,-0.004768463,-8.13E-08
2.34,-1.38E-05,9.28E-06,0.000427723,-3.05E-05,1.67E-05,0.000667572,-5.42E-16,4.80E-05,9.81,-1.49E-05,-2.56E-05,1.07E-06,0,7.15E-05,1.07E-09,0,0.004768463,7.11E-08
2.345,-1.40E-05,9.36E-06,0.000431061,-3.05E-05,1.70E-05,0.000667572,0.00038146,2.36E-05,9.790926514,-1.49E-05,-2.53E-05,1.07E-06,0,9.54E-05,1.42E-09,0.021305289,-1.36E-16,-2.03E-21
2.35,-1.41E-05,9.45E-06,0.000434399,-2.86E-05,1.71E-05,0.000572205,0,-0.000107102,9.829073486,-1.49E-05,-2.48E-05,1.07E-06,0.000106526,9.54E-05,1.42E-09,-0.021305289,-8.13E-08,-1.02E-08
2.355,-1.42E-05,9.53E-06,0.00043726,-2.86E-05,1.66E-05,0.000667572,1.82E-08,2.39E-05,9.771853027,-1.44E-05,-2.43E-05,1.07E-06,0,9.54E-05,1.37E-09,0.021305289,-0.0047683,-6.86E-08
2.36,-1.44E-05,9.62E-06,0.000440598,-2.86E-05,1.67E-05,0.000476837,-5.08E-16,1.19E-05,9.848146973,-1.44E-05,-2.38E-05,1.07E-06,0.000106526,7.15E-05,1.03E-09,-0.021305289,0.0047683,5.84E-08
2.365,-1.45E-05,9.70E-06,0.000442982,-2.86E-05,1.67E-05,0.000667572,-1.82E-08,-0.000119326,9.790926514,-1.38E-05,-2.35E-05,1.07E-06,0,9.54E-05,1.32E-09,0.021305289,8.13E-08,1.13E-12
2.37,-1.47E-05,9.78E-06,0.00044632,-2.86E-05,1.62E-05,0.000572205,0,-8.35E-05,9.829073486,-1.38E-05,-2.30E-05,1.07E-06,0.000106526,9.54E-05,1.32E-09,-0.021305289,-0.004768463,-7.37E-08
2.375,-1.48E-05,9.86E-06,0.000449181,-2.86E-05,1.57E-05,0.000667572,0.000381497,2.91E-07,9.771853027,-1.33E-05,-2.25E-05,1.07E-06,0,7.15E-05,9.52E-10,0.021305248,0.004768463,6.35E-08
2.38,-1.50E-05,9.94E-06,0.000452518,-2.67E-05,1.57E-05,0.000476837,-0.000381497,-2.91E-07,9.848146973,-1.33E-05,-2.22E-05,1.07E-06,0.000106526,9.54E-05,1.27E-09,-0.021305248,-0.004768463,-7.11E-08
2.385,-1.51E-05,1.00E-05,0.000454903,-2.86E-05,1.57E-05,0.000667572,0.000381478,-0.000119035,9.790926514,-1.28E-05,-2.17E-05,1.07E-06,0,7.15E-05,9.14E-10,0,0.004768463,6.10E-08
2.39,-1.52E-05,1.01E-05,0.000458241,-2.67E-05,1.51E-05,0.000572205,0,-0.000119326,9.829073486,-1.28E-05,-2.13E-05,1.07E-06,0,9.54E-05,1.22E-09,0.021305329,-0.004768381,-6.10E-08
2.395,-1.54E-05,1.02E-05,0.000461102,-2.67E-05,1.45E-05,0.000667572,-1.82E-08,2.91E-07,9.790926514,-1.28E-05,-2.09E-05,1.07E-06,0.000106527,7.15E-05,9.14E-10,-0.021305329,-8.13E-08,-7.62E-09
2.4,-1.55E-05,1.02E-05,0.000464439,-2.67E-05,1.45E-05,0.000572205,0.000381515,-1.22E-05,9.81,-1.23E-05,-2.05E-05,1.07E-06,0,7.15E-05,8.76E-10,0.021305289,0.004768463,5.84E-08
2.405,-1.56E-05,1.03E-05,0.0004673,-2.48E-05,1.45E-05,0.000572205,-0.000381497,-1.19E-05,9.81,-1.23E-05,-2.01E-05,1.07E-06,0.000106526,9.54E-05,1.17E-09,-0.021305289,-0.004768463,-6.60E-08
2.41,-1.58E-05,1.04E-05,0.000470161,-2.67E-05,1.44E-05,0.000572205,0.00038146,-3.55E-05,9.829073486,-1.17E-05,-1.97E-05,1.07E-06,0,7.15E-05,8.38E-10,0,8.13E-08,9.52E-13
2.415,-1.59E-05,1.05E-05,0.000473022,-2.48E-05,1.42E-05,0.000667572,0,-1.22E-05,9.771853027,-1.17E-05,-1.93E-05,1.07E-06,0,7.15E-05,8.38E-10,0.021305248,0,0
2.42,-1.60E-05,1.05E-05,0.00047636,-2.48E-05,1.42E-05,0.000476837,4.40E-16,-2.36E-05,9.829073486,-1.17E-05,-1.90E-05,1.07E-06,0.000106526,7.15E-05,8.38E-10,-0.021305248,0.0047683,4.57E-08
2.425,-1.61E-05,1.06E-05,0.000478745,-2.48E-05,1.41E-05,0.000572205,0.000381515,-3.61E-05,9.81,-1.12E-05,-1.86E-05,1.07E-06,0,9.54E-05,1.07E-09,0,-0.0047683,-5.33E-08
2.43,-1.63E-05,1.07E-05,0.000481606,-2.29E-05,1.39E-05,0.000572205,-0.000381515,-3.55E-05,9.790926514,-1.12E-05,-1.81E-05,1.07E-06,0,7.15E-05,8.00E-10,0.021305329,-8.13E-08,-9.09E-13
2.435,-1.64E-05,1.07E-05,0.000484467,-2.48E-05,1.37E-05,0.000476837,0.000762957,-2.39E-05,9.829073486,-1.12E-05,-1.78E-05,1.07E-06,0.000106527,7.15E-05,8.00E-10,-0.021305329,8.13E-08,-7.62E-09
2.44,-1.65E-05,1.08E-05,0.000486851,-2.10E-05,1.36E-05,0.000572205,-0.000381515,-4.77E-05,9.790926514,-1.07E-05,-1.74E-05,1.07E-06,0,7.15E-05,7.62E-10,0.021305289,-0.004768422,-5.08E-08
2.445,-1.66E-05,1.09E-05,0.000489712,-2.29E-05,1.34E-05,0.000476837,3.64E-08,0.000190921,9.829073486,-1.07E-05,-1.70E-05,1.07E-06,0.000106526,4.77E-05,5.08E-10,-0.021305289,0.004768381,4.32E-08
2.45,-1.67E-05,1.10E-05,0.000492096,-2.29E-05,1.43E-05,0.000572205,0.000381515,-0.000286382,9.81,-1.01E-05,-1.68E-05,1.07E-06,0,7.15E-05,7.24E-10,0,4.06E-08,4.11E-13
2.455,-1.68E-05,1.10E-05,0.000494957,-2.10E-05,1.29E-05,0.000572205,-0.000381551,-5.97E-05,9.790926514,-1.01E-05,-1.65E-05,1.07E-06,0,7.15E-05,7.24E-10,0.021305248,-4.06E-08,-4.11E-13
2.46,-1.69E-05,1.11E-05,0.000497818,-2.29E-05,1.26E-05,0.000476837,0.000762993,-3.55E-05,9.81,-1.01E-05,-1.61E-05,1.07E-06,0.000106526,7.15E-05,7.24E-10,-0.021305248,7.39E-14,-7.62E-09
2.465,-1.71E-05,1.12E-05,0.000500202,-1.91E-05,1.24E-05,0.000476837,-0.000381515,7.16E-05,9.81,-9.59E-06,-1.57E-05,1.07E-06,0,7.15E-05,6.86E-10,0,-0.004768341,-4.57E-08
2.47,-1.72E-05,1.12E-05,0.000502586,-2.10E-05,1.28E-05,0.000476837,3.64E-08,-0.000190921,9.81,-9.59E-06,-1.54E-05,1.07E-06,0,4.77E-05,4.57E-10,0.021305329,0.004768341,4.57E-08
2.475,-1.73E-05,1.13E-05,0.000504971,-2.10E-05,1.18E-05,0.000476837,0.000381478,2.39E-05,9.81,-9.59E-06,-1.51E-05,1.07E-06,0.000106527,7.15E-05,6.86E-10,-0.021305329,-0.004768381,-5.08E-08
2.48,-1.74E-05,1.13E-05,0.000507355,-1.91E-05,1.19E-05,0.000476837,-0.000381478,7.13E-05,9.81,-9.05E-06,-1.48E-05,1.07E-06,0,4.77E-05,4.32E-10,0,0.009536804,8.64E-08
2.485,-1.75E-05,1.14E-05,0.000509739,-2.10E-05,1.23E-05,0.000476837,0.000381442,-7.13E-05,9.81,-9.05E-06,-1.45E-05,1.07E-06,0,9.54E-05,8.64E-10,0.021305268,-0.014305185,-1.30E-07
2.49,-1.76E-05,1.15E-05,0.000512123,-1.91E-05,1.19E-05,0.000476837,3.64E-08,-0.000214495,9.81,-9.05E-06,-1.41E-05,1.07E-06,0.000106526,2.38E-05,2.16E-10,-0.021305268,0.009536763,7.87E-08
2.495,-1.77E-05,1.15E-05,0.000514507,-1.91E-05,1.08E-05,0.000476837,-3.64E-08,-2.39E-05,9.81,-8.52E-06,-1.39E-05,1.07E-06,0,7.15E-05,6.10E-10,0,-0.004768341,-4.06E-08
2.5,-1.78E-05,1.16E-05,0.000516891,-1.91E-05,1.07E-05,0.000476837,0,0.000250293,9.790926514,-8.52E-06,-1.36E-05,1.07E-06,0,4.77E-05,4.06E-10,0.021305268,0.004768341,4.06E-08
2.505,-1.79E-05,1.16E-05,0.000519276,-1.91E-05,1.20E-05,0.00038147,0.000381515,-0.000214495,9.81,-8.52E-06,-1.34E-05,1.07E-06,0.000106526,7.15E-05,6.10E-10,-0.021305268,-0.004768341,-4.57E-08
2.51,-1.79E-05,1.17E-05,0.000521183,-1.72E-05,1.09E-05,0.00038147,-3.64E-08,-6.00E-05,9.829073486,-7.99E-06,-1.30E-05,1.07E-06,0,4.77E-05,3.81E-10,0,0.004768341,3.81E-08
2.515,-1.80E-05,1.17E-05,0.00052309,-1.72E-05,1.06E-05,0.000476837,-0.000381442,3.61E-05,9.790926514,-7.99E-06,-1.28E-05,1.07E-06,0,7.15E-05,5.71E-10,0,-0.009536722,-7.62E-08
2.52,-1.81E-05,1.18E-05,0.000525475,-1.91E-05,1.08E-05,0.00038147,0.000381442,-0.000107393,9.829073486,-7.99E-06,-1.24E-05,1.07E-06,0,2.38E-05,1.90E-10,0.021305309,0.009536722,7.62E-08
2.525,-1.82E-05,1.18E-05,0.000527382,-1.72E-05,1.03E-05,0.000476837,3.05E-16,-8.32E-05,9.790926514,-7.99E-06,-1.23E-05,1.07E-06,0.000106527,7.15E-05,5.71E-10,-0.021305309,-0.004768381,-4.32E-08
2.53,-1.83E-05,1.19E-05,0.000529766,-1.72E-05,9.84E-06,0.00038147,0.000381478,-0.000107393,9.790926514,-7.46E-06,-1.19E-05,1.07E-06,0,4.77E-05,3.56E-10,0,4.06E-08,3.03E-13
2.535,-1.84E-05,1.19E-05,0.000531673,-1.53E-05,9.30E-06,0.000286102,0,5.94E-05,9.829073486,-7.46E-06,-1.17E-05,1.07E-06,0,4.77E-05,3.56E-10,0.021305289,6.78E-17,5.07E-22
2.54,-1.85E-05,1.20E-05,0.000533104,-1.53E-05,9.60E-06,0.00038147,0,-0.000154832,9.81,-7.46E-06,-1.14E-05,1.07E-06,0.000106526,4.77E-05,3.56E-10,-0.021305289,-4.06E-08,-5.08E-09
2.545,-1.85E-05,1.20E-05,0.000535011,-1.53E-05,8.82E-06,0.00038147,2.71E-16,3.58E-05,9.81,-6.92E-06,-1.12E-05,1.07E-06,0,4.77E-05,3.30E-10,0,-7.79E-16,-5.40E-21
2.55,-1.86E-05,1.21E-05,0.000536919,-1.53E-05,9.00E-06,0.00038147,-2.71E-16,0.000131258,9.81,-6.92E-06,-1.10E-05,1.07E-06,0,4.77E-05,3.30E-10,0,4.06E-08,2.81E-13
2.555,-1.87E-05,1.21E-05,0.000538826,-1.53E-05,9.66E-06,0.00038147,0,-9.58E-05,9.790926514,-6.92E-06,-1.07E-05,1.07E-06,0,4.77E-05,3.30E-10,0.021305268,-6.78E-17,-4.65E-22
2.56,-1.88E-05,1.22E-05,0.000540733,-1.53E-05,9.18E-06,0.000286102,0,-0.000118744,9.829073486,-6.92E-06,-1.05E-05,1.07E-06,0.000106526,4.77E-05,3.30E-10,-0.021305268,-0.004768422,-3.56E-08
2.565,-1.88E-05,1.22E-05,0.000542164,-1.53E-05,8.58E-06,0.00038147,2.71E-16,-1.22E-05,9.81,-6.39E-06,-1.03E-05,1.07E-06,0,2.38E-05,1.52E-10,0,0.004768422,3.05E-08
2.57,-1.89E-05,1.23E-05,0.000544071,-1.53E-05,8.52E-06,0.00038147,0.000381442,-8.32E-05,9.790926514,-6.39E-06,-1.01E-05,1.07E-06,0,4.77E-05,3.05E-10,0,-4.06E-08,-2.60E-13
2.575,-1.90E-05,1.23E-05,0.000545979,-1.34E-05,8.11E-06,0.000286102,-0.000381406,-1.22E-05,9.829073486,-6.39E-06,-9.89E-06,1.07E-06,0,4.77E-05,3.05E-10,0,4.06E-08,2.60E-13
2.58,-1.91E-05,1.23E-05,0.000547409,-1.53E-05,8.05E-06,0.00038147,0.000381442,3.61E-05,9.771853027,-6.39E-06,-9.66E-06,1.07E-06,0,4.77E-05,3.05E-10,0.021305309,-0.004768381,-3.05E-08
2.585,-1.91E-05,1.24E-05,0.000549316,-1.34E-05,8.23E-06,0.000190735,0.000381478,-4.80E-05,9.848146973,-6.39E-06,-9.42E-06,1.07E-06,0.000106527,2.38E-05,1.52E-10,-0.021305309,0.004768341,2.54E-08
2.59,-1.92E-05,1.24E-05,0.00055027,-1.14E-05,7.99E-06,0.00038147,-0.000381515,0.000131258,9.771853027,-5.86E-06,-9.30E-06,1.07E-06,0,4.77E-05,2.79E-10,0,7.79E-16,4.56E-21
2.595,-1.93E-05,1.25E-05,0.000552177,-1.34E-05,8.64E-06,0.000190735,3.64E-08,-0.0001429,9.848146973,-5.86E-06,-9.06E-06,1.07E-06,0,4.77E-05,2.79E-10,0,-0.004768341,-2.79E-08
2.6,-1.93E-05,1.25E-05,0.000553131,-1.34E-05,7.93E-06,0.00038147,0,2.39E-05,9.790926514,-5.86E-06,-8.82E-06,1.07E-06,0,2.38E-05,1.40E-10,0.021305289,0.004768381,2.79E-08
2.605,-1.94E-05,1.26E-05,0.000555038,-1.34E-05,8.05E-06,0.000286102,0.002670276,-0.001609442,9.752779541,-5.86E-06,-8.70E-06,1.07E-06,0.000106526,4.77E-05,2.79E-10,-0.021305289,-0.009536763,-5.59E-08
2.61,-1.95E-05,1.26E-05,0.000556469,0,0,0,0,0,9.81,-5.33E-06,-8.46E-06,1.07E-06,0,0,0,0,0,0
2.615,-1.95E-05,1.26E-05,0.000556469,0,0,0,0,0,9.81,-5.33E-06,-8.46E-06,1.07E-06,0,0,0,0,0,0
