13.21,65.22248,11.76026,1.949887
13.315,65.21166,13.25322,2.220288
13.42,66.51009,14.27162,1.732415
13.525,66.17915,14.93744,1.052166
13.63,66.939,15.97491,1.870817
13.735,68.08171,17.19882,1.431158
13.835,68.14129,17.78178,2.11327
13.94,69.70574,18.1158,2.34388
14.045,70.53848,19.98618,1.948562
14.15,70.94778,18.90255,2.449268
14.255,71.5816,21.24027,2.084176
14.36,71.40154,21.34733,1.870335
14.46,72.14831,22.02927,1.799823
14.565,71.6988,22.35356,2.267439
14.67,73.59791,23.5663,1.605149
14.775,73.91866,24.06263,3.224021
14.88,73.81055,25.12805,2.710044
14.985,74.25032,26.22724,2.246824
15.085,74.24292,26.06218,0.757158
15.19,76.20267,26.82903,1.507392
15.295,76.11122,27.25328,1.789723
15.4,77.29011,26.41519,1.476676
15.505,77.92481,28.09492,2.623876
15.61,78.60748,27.32817,1.900598
15.71,79.69033,26.96106,2.507124
15.815,79.31796,26.49409,1.997075
15.92,80.81319,25.05364,2.683975
16.025,80.45425,26.70525,2.249305
16.13,81.67106,26.54811,1.873321
16.235,83.00932,26.21222,1.861137
16.34,84.96615,25.34662,2.117857
16.445,85.60732,26.5834,2.268847
16.55,84.51312,25.19564,2.181901
16.655,86.51168,26.15216,2.257415
16.76,88.01013,24.89781,2.924371
16.865,88.66121,25.33959,2.77255
16.97,89.72118,25.0808,2.982799
17.075,90.92475,24.39486,2.507968
17.18,92.16177,23.79228,3.493091
17.285,93.46601,24.35194,1.89792
17.39,93.86569,23.58333,2.896716
17.495,94.20632,23.53655,3.559288
17.6,96.37331,23.74696,3.271249
17.705,97.89492,22.93343,3.253924
17.81,98.79815,22.80967,3.446583
17.915,99.88683,23.30442,4.094648
18.02,100.0679,23.17938,3.483768
18.125,101.0009,23.65882,3.313324
18.23,101.5284,23.98185,3.566642
18.335,101.737,24.46772,3.720749
18.44,102.3088,24.88169,3.43521
18.545,103.3261,25.15019,3.724227
18.65,103.9201,24.76777,2.964292
18.755,105.771,27.06283,3.349585
18.86,105.5016,26.54581,3.813729
18.965,105.525,27.22488,4.33412
19.07,106.0705,28.36072,4.972215
19.175,105.6336,29.20201,4.063637
19.28,107.2701,29.42366,3.720321
19.385,108.1777,29.38745,3.325252
19.49,108.4365,30.76112,2.449778
19.595,109.0818,30.98181,3.081459
19.7,109.8686,32.36697,3.211013
19.805,109.9903,32.03253,3.822958
19.91,110.7026,33.38926,3.897096
20.015,112.3299,33.30041,2.724682
20.12,112.019,34.81732,3.858118
20.225,112.3112,34.61052,3.96458
20.33,112.254,34.63279,2.692527
20.435,113.899,34.60011,3.799873
20.54,114.9318,37.0399,2.770696
20.645,115.1597,37.72858,3.594905
20.75,114.6335,38.40639,3.656093
20.855,116.1215,38.55738,3.003262
20.96,116.6594,39.5318,3.479389
21.065,117.5216,39.99999,4.201475
21.17,118.4732,41.4074,3.034196
21.275,119.2101,41.73843,3.655902
21.38,119.2955,42.30404,2.870856
21.485,120.2957,43.51749,3.190218
21.59,120.0176,44.04389,3.325375
21.695,120.1484,45.79444,4.016981
21.8,120.1253,45.66863,2.768936
21.905,120.3092,46.94133,3.258053
22.01,119.5375,47.97774,2.649959
22.115,120.4427,48.7622,2.655911
22.22,120.6424,50.94504,3.660497
22.325,120.3264,51.40861,2.63774
22.43,121.6632,52.41087,3.293145
22.535,120.9079,53.12665,3.718193
22.64,121.1767,54.19237,2.526116
22.745,120.5162,54.5895,2.588454
22.85,120.9332,54.35478,3.683188
22.955,121.1988,54.87557,2.988845
23.06,120.4015,57.11958,2.543069
23.165,120.6218,56.63205,3.433743
23.27,120.6836,57.8911,1.639163
23.375,120.312,59.78908,1.088184
23.48,120.6327,59.99566,2.612215
23.585,120.5231,59.98742,1.297607
23.69,119.6402,61.35362,2.799564
23.795,120.2209,62.30246,2.487607
23.9,120.5635,62.711,2.322383
24.005,119.6639,63.35582,2.821029
24.11,119.4919,63.95901,2.264338
24.215,120.1554,65.6674,1.937239
24.32,119.8078,65.49537,3.174252
24.425,119.6536,66.8868,1.631532
24.53,120.3972,67.71081,2.278442
24.635,119.7373,67.63015,1.13083
24.74,119.5193,69.47128,2.161969
24.845,119.8253,70.80341,1.564842
24.95,119.9262,71.46389,2.002723
25.055,120.5333,72.95633,2.373514
25.16,119.3463,74.1612,1.854013
25.265,119.9325,75.53242,1.606069
25.37,118.6679,76.17451,1.631738
25.475,119.2417,76.86301,2.367942
25.58,120.4481,77.65257,1.048319
25.685,119.9426,78.72154,1.050037
25.79,119.0744,80.77159,1.265273
25.895,118.9502,81.74202,1.744018
26,119.5769,82.59215,2.240271
26.105,119.0715,84.35786,0.674181
26.21,118.4346,85.23056,1.298761
26.315,117.4544,86.28555,1.385022
26.42,116.6718,86.14865,1.299411
26.525,117.1622,88.06561,2.148508
26.63,115.6878,89.44267,0.594568
26.735,114.9846,90.61166,0.877908
26.84,114.5733,90.55215,0.243815
26.945,113.5649,91.28373,0.439603
27.05,113.2505,92.7023,0.396688
27.155,111.4813,92.31201,0.504973
27.26,111.7165,93.62006,0.792123
27.365,110.6127,94.85231,0.491595
27.47,108.5012,96.02252,0.232761
27.575,108.5886,95.67948,-0.33496
27.68,107.8419,98.04273,-1.01092
27.785,106.1182,97.64693,0.30554
27.89,105.6781,99.83616,-0.09136
27.995,104.7905,99.36961,-0.34745
28.1,103.7214,100.9629,0.081938
28.205,103.6073,101.374,-0.16729
28.31,101.5294,102.2445,0.33155
28.415,100.7305,103.9475,-1.43911
28.52,99.06146,103.6596,-0.85492
28.625,99.72415,106.1868,-0.63822
28.73,98.45774,105.9264,-1.4956
28.835,97.40443,107.1838,-1.17487
28.94,96.96307,108.338,-1.65132
29.045,95.26251,108.3797,-1.52729
29.15,95.11047,110.012,-1.42248
29.255,93.10315,110.5761,-2.03452
29.36,92.05783,111.7144,-0.634
29.465,91.08049,112.5569,-1.23038
29.57,91.1372,113.4238,-1.66583
29.675,88.97882,114.9304,-2.16366
29.78,88.29744,115.5718,-1.37519
29.885,86.7073,117.7404,-2.11804
29.99,86.53243,117.1751,-1.40668
30.095,84.13388,118.8751,-1.79743
30.2,85.05026,119.2336,-3.42593
30.305,82.17742,120.904,-1.66483
30.41,81.13975,120.9154,-2.77605
30.515,80.93803,122.0572,-2.63766
30.62,78.21757,123.3369,-3.81777
30.725,77.85256,122.9093,-2.20054
30.83,75.62923,123.0675,-2.59491
30.935,75.6781,123.7089,-2.46784
31.04,73.90205,123.5449,-2.99288
31.145,72.19512,122.8353,-3.20249
31.25,70.36996,124.5596,-4.0257
31.355,68.9545,124.1704,-3.80927
31.46,68.6322,123.1511,-3.0046
31.565,65.92237,124.2395,-3.03784
31.67,65.98654,124.4098,-2.82937
31.775,62.99601,124.8566,-2.39833
31.88,62.45512,123.9219,-3.24599
31.985,60.4273,124.3402,-3.97459
32.09,59.67345,124.9554,-3.48304
32.195,58.71555,125.8136,-3.68392
32.3,55.82942,125.0624,-4.29314
32.405,55.91376,124.2225,-5.64204
32.51,54.51978,125.9445,-4.68591
32.615,52.19978,125.8945,-4.20171
32.72,51.54809,124.6742,-4.15884
32.825,49.21872,125.4452,-4.53858
32.93,47.71718,125.8175,-4.41396
33.035,46.96016,126.1157,-4.67871
33.14,44.93156,125.8753,-4.28876
33.245,43.70302,126.488,-4.87417
33.35,42.23843,126.166,-5.01328
33.455,41.10808,126.7422,-5.53655
33.56,38.64684,127.143,-5.3197
33.665,37.28505,126.9919,-5.80999
33.77,35.21812,126.6785,-5.26409
33.875,34.0486,127.8973,-5.25588
33.98,32.2561,127.6694,-5.31416
34.085,31.07137,128.0703,-4.84551
34.19,30.06,128.7137,-5.0078
34.295,28.42858,129.0419,-5.56263
34.4,26.95419,129.5677,-6.24605
34.505,26.3674,129.9013,-5.9282
34.61,24.20827,131.7171,-6.1579
34.715,24.31567,132.7968,-6.25997
34.82,22.8122,132.9707,-5.96554
34.925,21.27808,135.0687,-6.28794
35.03,21.78732,135.3534,-6.76676
35.135,21.05536,136.7782,-6.1503
35.24,20.49601,138.5499,-6.92184
35.345,20.52447,139.4149,-6.72801
35.45,20.01902,139.7469,-6.16096
35.555,20.45694,140.5694,-7.05819
35.66,19.63579,141.3942,-6.82624
35.765,19.30292,143.7506,-6.30905
35.87,18.84832,144.7899,-6.15411
35.975,19.76107,146.6633,-7.26602
36.08,19.18809,146.1124,-6.71826
36.185,18.93429,147.2963,-6.48777
36.29,18.62526,150.1728,-7.11389
36.395,19.01935,151.1362,-6.79687
36.5,19.31011,152.1384,-7.59453
36.605,21.05842,152.6647,-6.81314
36.71,21.64224,153.2494,-7.52718
36.815,22.63841,154.9072,-7.16589
36.92,23.08765,155.8047,-6.29543
37.025,23.6415,156.5468,-7.86773
37.13,24.4244,157.4875,-7.70476
37.235,25.98268,157.7993,-6.6194
37.34,26.09351,160.4005,-6.85379
37.445,27.16469,160.2412,-7.15833
37.55,27.64388,161.5941,-6.84429
37.655,28.98527,162.1391,-7.6849
37.76,29.521,162.6392,-7.37732
37.865,30.36621,163.5487,-7.86225
37.97,31.63807,164.4342,-7.42774
38.075,31.78897,165.1616,-7.11944
38.18,33.31294,166.5215,-6.8354
38.285,34.65913,167.6533,-7.31209
38.39,34.96053,168.07,-7.35913
38.495,36.20086,169.6177,-7.74198
38.6,37.171,169.8372,-6.89743
38.705,37.48057,172.3494,-7.67336
38.81,39.54287,172.921,-7.28758
38.915,40.15273,173.3975,-7.45992
39.02,40.51089,175.2391,-6.97544
39.125,42.35872,174.9252,-7.79782
39.23,42.59445,176.4547,-7.8881
39.335,43.57472,177.9517,-6.75835
39.44,44.29701,177.2136,-6.57882
39.545,45.03674,179.4484,-7.34154
39.65,46.52392,181.1471,-7.73529
39.755,46.83307,181.2838,-7.2824
39.86,49.04095,183.1484,-7.40913
39.965,50.40999,183.4736,-6.77252
40.07,50.04037,184.9194,-7.41999
40.175,51.93006,185.3191,-6.56803
40.28,53.64087,186.1948,-6.46236
40.385,54.51839,186.6707,-7.16541
40.49,55.50417,187.8936,-6.91138
40.595,57.183,187.3763,-7.62436
40.7,58.82118,188.1995,-7.00463
40.805,58.74788,187.4321,-6.59784
40.91,59.93046,187.2313,-6.57246
41.015,61.80768,188.3125,-5.80349
41.12,62.8375,188.1587,-7.0382
41.225,64.21602,189.0798,-6.61994
41.33,66.9667,187.5059,-6.13543
41.435,67.55279,188.1157,-6.88041
41.54,69.96556,187.6193,-5.43338
41.645,70.07575,187.328,-6.3805
41.75,71.37326,187.564,-5.934
41.855,72.21699,188.9181,-5.96635
41.96,74.74088,188.7068,-6.32967
42.065,76.21889,187.9275,-6.50949
42.17,77.11815,189.0119,-5.97838
42.275,79.47831,188.3448,-6.03012
42.38,81.12384,188.3835,-6.64912
42.485,82.11872,188.9943,-6.64891
42.59,84.09826,188.6283,-5.26055
42.695,85.38066,188.7037,-6.0787
42.8,86.50866,188.419,-5.11611
42.905,88.62834,188.7361,-5.18456
43.01,89.33381,187.9986,-4.84832
43.115,90.53776,188.8655,-5.51745
43.22,92.63563,189.5227,-5.30749
43.325,94.12986,189.3036,-5.64295
43.43,95.15442,189.0513,-4.65009
43.535,96.79902,189.7682,-5.92297
43.64,98.59033,189.1371,-5.73456
43.745,99.88325,190.1278,-5.206
43.85,101.2798,188.5224,-4.26679
43.955,102.4275,188.9033,-5.89444
44.06,103.7052,188.8284,-5.13362
44.165,105.1455,188.1625,-5.60058
44.27,105.952,187.5782,-4.35389
44.375,109.0431,187.3717,-3.92781
44.48,108.7501,185.7771,-3.96821
44.585,109.8896,185.5069,-4.74194
44.69,111.2007,183.8857,-4.31875
44.795,111.3463,183.724,-5.33487
44.9,112.9021,182.6338,-3.59601
45.005,113.6118,181.4071,-4.79918
45.11,114.2212,180.5301,-3.41419
45.215,116.5864,180.0577,-3.56679
45.32,117.4349,178.2608,-3.15112
45.425,117.8035,177.5069,-3.4606
45.53,118.6063,176.8692,-3.20599
45.635,120.7793,176.1324,-3.29845
45.74,120.9704,174.21,-3.19513
45.845,122.2736,174.6728,-2.42742
45.95,123.4142,172.5001,-2.80712
46.055,125.1539,171.6188,-2.73964
46.16,126.5588,171.0723,-2.58799
46.265,126.1443,170.0376,-2.15515
46.37,128.1688,168.4248,-1.73298
46.475,127.8705,167.2975,-2.31231
46.58,129.1513,166.7894,-1.74778
46.685,131.0508,165.6626,-2.24075
46.79,131.4043,165.5721,-1.49253
46.895,133.1601,164.2728,-2.22969
47,133.9247,162.3223,-1.88356
47.105,134.7807,161.5417,-2.3394
47.21,136.3017,159.3973,-1.71711
47.315,137.4988,159.8217,-1.92848
47.42,138.3015,157.511,-1.02395
47.525,139.5058,157.704,-1.0186
47.63,142.0846,156.9425,-1.01413
47.735,142.7086,154.6042,-1.63252
47.84,142.8538,153.9444,-2.14151
47.945,144.3325,152.4692,-0.65665
48.05,144.5993,151.4662,-0.63185
48.155,146.8206,150.0828,-0.96936
48.26,146.998,149.2512,-0.92584
48.365,148.6733,149.2926,-1.18466
48.47,148.9356,147.2829,-0.64268
48.575,150.3332,146.0068,-0.11035
48.68,149.7017,144.6261,0.244499
48.785,151.0389,143.0079,-0.31301
48.89,149.95,142.714,-1.14972
48.995,151.3833,140.5242,-0.52176
49.1,151.1005,138.9237,0.337008
49.205,151.5084,138.0849,-0.25733
49.31,150.9529,136.9135,0.99198
49.415,151.7298,135.0752,0.206254
49.52,152.8455,133.9472,-0.0804
49.625,151.4877,132.7279,0.530463
49.73,152.1114,130.471,0.541513
49.835,152.1262,128.6289,1.051054
49.94,151.5839,126.3375,0.856192
50.045,151.3093,126.4471,1.223405
50.15,151.7152,124.7654,1.438534
50.255,151.9734,122.081,0.783136
50.36,152.1996,121.7356,1.614155
50.465,152.4299,120.2533,0.963373
50.57,153.3197,119.2255,0.889261
50.675,151.5605,117.1368,0.439347
50.78,152.7732,115.5362,2.363844
50.885,152.7847,113.5294,1.015352
50.99,152.618,112.8511,1.852788
51.095,151.5444,111.0281,0.868105
51.2,152.8984,109.7046,1.766668
51.305,153.2218,108.9809,1.740474
51.41,153.1002,106.2338,1.392857
51.515,152.7215,103.8605,1.30775
51.62,153.936,102.6724,1.718769
51.725,153.5222,101.4801,1.646754
51.83,153.2543,100.111,1.41428
51.935,154.3465,98.48715,1.906481
52.04,154.5227,97.20189,1.42494
52.145,153.9215,95.98338,2.972729
52.25,154.2038,93.96173,2.582334
52.355,153.6797,92.66837,3.636361
52.46,153.512,90.22612,2.903039
52.565,154.1317,89.1499,3.071371
52.67,154.9001,87.42608,4.229633
52.775,155.8666,86.0062,2.841646
52.88,155.7049,84.90902,2.546405
52.985,154.2511,82.87189,3.536714
53.09,155.4795,81.00106,3.265362
53.195,155.3387,79.28645,4.194433
53.3,155.8903,77.88282,2.931935
53.405,156.222,76.78217,3.921355
53.51,157.4343,76.7718,4.509339
53.615,158.2055,74.4738,3.384938
53.72,159.0636,73.90281,3.639923
53.825,159.4811,72.64081,3.663277
53.93,160.232,71.2587,4.276807
54.035,161.3718,70.98955,4.248726
54.14,161.889,69.78919,3.72292
54.245,163.4617,69.58242,3.941445
54.35,164.9043,69.10868,3.900651
54.455,165.3255,68.52768,3.700158
54.56,167.8395,67.88696,4.391363
54.665,168.5871,66.87501,5.174919
54.77,169.8275,67.70627,4.924092
54.875,172.0178,66.24498,5.534385
54.98,172.5453,65.24185,4.681751
55.085,174.0596,65.78474,4.995922
55.19,174.2394,64.64967,3.923046
55.295,176.3276,64.99271,6.095954
55.4,176.4666,64.60251,5.151286
55.505,178.2752,63.76692,6.235603
55.61,179.4611,62.68609,6.088753
55.715,181.55,63.54527,6.074186
55.82,182.2662,62.40315,5.396601
55.925,183.3275,61.26373,5.836872
56.03,185.4267,61.64034,5.460066
56.135,185.916,60.73979,5.486824
56.24,187.3352,60.80926,6.015257
56.345,188.7396,60.0824,5.592823
56.45,189.7199,60.48013,5.657674
56.555,191.1442,59.31671,5.826671
