32.2,45.81502644,130.1913738,0.153035565,45.82455754,130.3271186,0.001935005,,0.0095311,0.1357448,-0.15110056,,,,,,-0.013442419,4.281124587,0.157512985,,,,,
33.205,31.60774329,130.2080716,-0.03110535,31.57155919,131.0865791,0.001170635,,-0.0361841,0.8785075,0.032275985,,,,,,0.032272781,3.538361887,-0.02586356,,,,,
34.21,17.12605675,130.9933021,-0.111621162,17.06576848,138.7472846,0.002110481,,-0.06028827,7.7539825,0.113731643,,,,,,0.056376951,-3.337113113,-0.107319218,,,,,
35.215,7.634143713,138.8008145,0.088509634,7.593983412,150.3669898,0.000825405,,-0.040160301,11.5661753,-0.087684229,,,,,,0.036248982,-7.149305913,0.094096654,,,,,
36.22,4.782494884,150.1495144,0.138083631,4.823227644,160.2333534,0.001294613,,0.04073276,10.083839,-0.136789018,,,,,,-0.044644079,-5.666969613,0.143201443,,,,,
37.225,9.815851369,160.1998508,-0.018541239,9.812713861,169.9447639,0.001161098,,-0.003137508,9.7449131,0.019702337,,,,,,-0.000773811,-5.328043713,-0.013289912,,,,,
38.23,17.34970459,169.785481,-0.093233183,17.34929395,180.3565986,0.001950264,,-0.00041064,10.5711176,0.095183447,,,,,,-0.003500679,-6.154248213,-0.088771022,,,,,
39.235,25.44319961,180.3816568,0.094444564,25.41163754,190.5145576,0.001197815,,-0.03156207,10.1329008,-0.093246749,,,,,,0.027650751,-5.716031413,0.099659174,,,,,
40.24,34.53115128,190.3853273,0.127732224,34.41628957,193.7322852,0.001142502,,-0.11486171,3.3469579,-0.126589722,,,,,,0.110950391,1.069911487,0.133002147,,,,,
41.245,46.59560615,193.7009048,-0.052764339,46.544101,195.55745,0.001050472,,-0.05150515,1.8565452,0.053814811,,,,,,0.047593831,2.560324187,-0.047402386,,,,,
42.25,59.97074545,195.6547398,0.034950005,59.90031743,197.4795997,0.000083,,-0.07042802,1.8248599,-0.034867005,,,,,,0.066516701,2.592009487,0.04127943,,,,,
43.255,73.84960908,197.5884978,-0.07319107,73.86508107,197.3831794,0.001369953,,0.01547199,-0.2053184,0.074561023,,,,,,-0.019383309,4.622187787,-0.068148598,,,,,
44.26,87.82605279,197.423155,0.12500015,87.73141408,190.0346534,#N/A,,-0.09463871,-7.3885016,#N/A,,,,,,0.090727391,11.80537099,#N/A,,,,,
45.265,98.6007249,190.0598691,-0.068507098,98.61038136,#N/A,#N/A,,0.00965646,#N/A,#N/A,,,,,,-0.013567779,#N/A,#N/A,,,,,
46.27,109.6921162,181.4402949,0.070719222,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,,,,,#N/A,#N/A,#N/A,,,,,
47.275,120.994007,172.7277475,-0.055551128,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,,,,,#N/A,#N/A,#N/A,,,,,
48.28,132.569287,163.5318961,-0.129785681,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,,,,,#N/A,#N/A,#N/A,,,,,
49.285,137.8065052,151.037868,0.124984413,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,,,,,#N/A,#N/A,#N/A,,,,,
50.29,139.9368787,137.2255678,0.169692865,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,,,,,#N/A,#N/A,#N/A,,,,,
51.295,142.3172244,122.5648575,0.065773393,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,,,,,#N/A,#N/A,#N/A,,,,,
52.3,145.047722,107.8068268,-0.025680659,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,,,,,#N/A,#N/A,#N/A,,,,,
53.305,148.0084537,93.39853615,-0.043569205,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,,,,,#N/A,#N/A,#N/A,,,,,
54.31,157.5645241,84.77733835,-0.060211325,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,,,,,#N/A,#N/A,#N/A,,,,,
55.315,169.9736402,81.73510748,-0.209716104,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,,,,,#N/A,#N/A,#N/A,,,,,
56.32,181.8971914,78.81402749,0.031831485,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,,,,,#N/A,#N/A,#N/A,,,,,
